ra dec Kp
188.329541 -9.400373 11.07
188.335264 -10.695034 11.9
188.342113 -0.870608 11.54
188.353872 -10.169509 9.13
188.364513 -9.676411 11.88
188.367037 -11.212625 11.65
188.381691 -4.812354 11.36
188.384322 -4.936472 10.27
188.386411 -9.58544 10.77
188.386852 -10.146148 11.24
188.396179 -9.877735 11.39
188.397466 -1.154182 10.96
188.400318 -4.817246 11.79
188.404176 -9.724577 11.53
188.405962 -10.274371 10.52
188.411413 -0.678736 11.4
188.429942 -9.871321 10.74
188.452029 -5.242246 8.98
188.454513 -9.250319 11.91
188.544605 -4.446487 8.52
188.555301 -3.721159 8.49
188.563971 -3.689264 9.98
188.578557 -10.882889 8.8
188.578955 -4.874791 11.36
188.583995 -9.851332 11.4
188.595639 -5.001915 11.73
188.60278 -9.601079 9.23
188.605206 -4.423149 10.62
188.616592 -10.988989 11.98
188.619097 -9.313387 11.57
188.630436 -10.378407 10.17
188.633499 -11.220073 10.85
188.636485 -5.214514 10.62
188.6394 -9.094065 11.86
188.639674 -9.06299 10.68
188.658781 -10.051949 9.87
188.683741 -5.1879 10.86
188.684589 -10.396581 11.14
188.712544 -4.870299 9.75
188.714969 -4.42414 9.7
188.722388 -5.154712 8.19
188.725769 -4.76256 11.36
188.729822 -11.08705 10.7
188.748554 -10.476308 11.99
188.749987 -2.536486 10.28
188.76477 -5.293349 11.19
188.76684 -10.670328 11.03
188.77888 -3.365182 10.67
188.7882 -3.758598 11.86
188.793379 -10.893527 11.14
188.794607 -11.186681 10.1
188.795316 -3.150703 11.65
188.802802 -9.281682 10.63
188.814325 -5.262169 11.57
188.815615 -9.182734 10.94
188.815911 -5.141205 11.82
188.820393 -9.188989 10.88
188.821915 -3.522257 11.09
188.826473 -2.54969 11.78
188.832377 -10.874429 9.95
188.836871 -4.065546 9.37
188.839567 -10.612958 9.75
188.846578 -3.21386 9.88
188.846687 -3.161802 11.93
188.85414 -1.763538 10.16
188.857951 -5.322641 10.17
188.861754 -9.434223 9.56
188.867922 -2.392986 10.68
188.876082 -9.86678 11.9
188.890478 -2.161225 10.81
188.899038 -3.814159 11.75
188.901293 -2.426762 11.86
188.902994 -2.084267 11.78
188.903382 -3.567987 11.77
188.914902 -9.123672 11.56
188.921222 -4.048196 10.94
188.922073 -2.292771 10.13
188.942491 -3.172427 11.12
188.950594 -2.341846 9.08
188.952638 -11.287246 11.84
188.956259 -9.460688 11.11
188.959212 -10.116654 11.77
188.968248 -9.055175 9.06
188.980255 -3.367334 11.47
188.983249 -1.415798 10.09
188.983699 -1.41462 8.5
188.988371 -10.373284 11.96
188.994482 -9.382743 10.56
188.997891 -11.186073 11.83
189.002416 -0.709334 9.73
189.027413 -2.343179 10.92
189.034969 -1.072442 11.81
189.035387 -10.384177 9.32
189.05515 -9.150916 11.82
189.06516 -4.992051 10.74
189.070938 -4.459331 10.87
189.075679 -9.61452 10.54
189.077503 -10.321596 11.88
189.095335 -4.377595 11.68
189.116161 -11.348304 11.6
189.118393 -4.156598 11.23
189.122781 -11.119193 11.01
189.127358 -11.090263 11.37
189.128311 -3.664091 11.89
189.133621 -2.62749 11.73
189.140045 -11.054462 11.92
189.145284 -4.470168 10.9
189.152269 -5.297574 11.88
189.156974 -0.610676 9.57
189.158951 -4.44517 11.01
189.16189 -9.70116 10.07
189.163569 -5.422691 9.86
189.171051 -1.401046 10.93
189.188449 -9.21006 11.85
189.18889 -2.448361 11.95
189.189658 -1.136866 11.24
189.207048 -5.293637 11.82
189.207845 -9.465162 11.98
189.217284 -1.983532 11.87
189.227145 -9.224672 11.55
189.22877 -0.49475 8.83
189.248897 -10.576533 11.52
189.250871 -3.326426 11.15
189.25255 -11.269764 10.4
189.252588 -9.382255 11.36
189.269335 -10.097383 10.68
189.278444 -2.32208 7.1
189.282594 -4.08155 10.52
189.288559 -4.651025 9.07
189.288776 -5.533051 11.95
189.28982 -2.69479 11.2
189.300887 -5.408831 11.72
189.308652 -1.991696 11.74
189.310848 -9.69523 11.69
189.318043 -5.004694 10.01
189.326019 -3.43066 11.42
189.326855 -0.692242 10.92
189.327381 -5.350972 11.05
189.328516 -4.581989 11.5
189.337361 -3.483218 10.45
189.346177 -1.150551 11.14
189.357702 -0.633784 10.83
189.360499 -3.571342 11.77
189.371072 -9.575185 11.55
189.379763 -10.43636 11.88
189.379846 -9.659235 8.37
189.38042 -3.573494 11.0
189.381909 -3.573855 8.74
189.385025 -1.434545 11.24
189.391549 -0.403835 9.95
189.395909 -9.969093 10.66
189.403077 -2.246794 11.83
189.406268 -2.73118 11.56
189.408933 -1.750098 10.79
189.410786 -4.338922 11.66
189.415108 -3.582127 11.96
189.424369 -9.895694 11.82
189.426709 -3.507703 11.67
189.428592 -10.34576 11.61
189.436706 -9.784294 11.91
189.443064 -10.046666 11.04
189.448901 -9.866282 10.26
189.452682 -3.530645 11.86
189.455559 -9.825057 11.77
189.469285 -3.66175 11.66
189.469487 -2.428176 10.87
189.485889 -11.165103 11.71
189.488443 -3.266402 10.02
189.493154 -1.092535 10.58
189.502402 -11.090865 11.87
189.503981 -3.883129 10.29
189.508196 -2.5694 10.45
189.521425 -5.580495 11.28
189.53058 -11.255928 11.78
189.53531 -3.988137 11.67
189.546375 -9.102276 11.31
189.547642 -9.323316 10.63
189.551308 -11.351359 9.5
189.555942 -11.441687 11.97
189.571097 -3.969252 9.54
189.579916 -5.358543 9.53
189.592214 -9.232226 10.58
189.594583 -0.41699 11.23
189.606203 -4.9773 11.62
189.606293 -9.6775 11.44
189.607689 -1.839541 11.79
189.612729 -9.112507 11.6
189.613343 -9.730511 11.21
189.614445 -9.119725 11.52
189.621223 -10.545188 10.24
189.622309 -11.446509 10.18
189.622726 -1.517047 11.98
189.631858 -3.480762 11.4
189.632714 -5.334326 10.89
189.633387 -2.224489 10.86
189.64049 -11.358865 9.76
189.643162 -9.98402 10.61
189.647398 -10.942234 11.65
189.656814 -11.321506 9.95
189.666177 -3.290747 11.25
189.670524 -10.0582 11.89
189.684369 -5.327606 8.88
189.685442 -10.802635 10.67
189.686715 -5.328078 9.41
189.693263 -11.238412 10.37
189.695216 -4.378841 10.12
189.696307 -1.06918 11.24
189.697161 -4.321361 11.63
189.698533 -3.309065 9.43
189.70933 -9.976878 11.81
189.713676 -11.219051 9.72
189.734694 -0.85417 7.47
189.739511 -9.798629 10.99
189.745559 -1.158289 11.31
189.758839 -10.767513 11.62
189.783877 -1.387059 10.17
189.78527 -4.390223 10.33
189.785674 -1.551878 10.49
189.787208 -1.550706 11.3
189.791806 -5.03478 11.13
189.796179 -9.813505 11.55
189.80121 -10.66936 11.64
189.804093 -4.791483 10.96
189.8098 -5.547721 8.83
189.822119 -4.082595 11.63
189.823326 -9.901217 10.07
189.826332 -5.729769 11.18
189.830801 -10.215275 11.81
189.854016 -4.189698 9.79
189.858667 -9.61247 11.3
189.861603 -3.518637 11.1
189.866097 -5.070851 10.79
189.871298 -3.997906 11.16
189.873565 -4.828219 11.97
189.884041 -9.419806 11.96
189.8865 -10.169246 10.84
189.88885 -9.685967 11.57
189.892584 -10.159228 11.91
189.924739 -5.013969 10.67
189.927588 -1.438968 11.55
189.952323 -2.439355 11.84
189.973228 -5.401906 11.14
189.990001 -4.528398 11.95
189.992063 -9.374971 11.05
189.998013 -4.32115 11.1
190.000473 -0.529355 9.66
190.001202 -3.533839 10.75
190.007698 -2.561102 11.23
190.041251 -1.133164 11.76
190.047817 -0.581545 10.46
190.055651 -0.701515 11.23
190.073679 -4.046261 10.14
190.078992 -3.759123 11.47
190.103192 -3.41145 11.46
190.124902 -3.688002 10.76
190.131494 -2.799395 9.52
190.150867 -1.405565 12.0
190.156059 -1.763004 11.77
190.172068 -4.45127 11.23
190.172689 -4.941726 11.22
190.193797 -3.379868 9.93
190.212235 -5.537954 11.37
190.236058 -1.821677 11.1
190.254621 -4.756445 9.75
190.265062 -0.620537 8.97
190.288161 -3.423323 10.88
190.295461 -1.454524 9.44
190.298877 -0.731716 10.84
190.306587 -5.144736 11.83
190.323688 -3.79661 11.73
190.324858 -5.770776 10.13
190.327505 -2.109953 10.83
190.331793 -3.829162 11.88
190.348887 -0.716567 10.21
190.358418 -3.994066 8.62
190.359159 -4.292528 10.79
190.359609 -1.932468 11.57
190.359629 -1.933172 11.01
190.380265 -2.636131 11.5
190.381921 -1.961821 9.53
190.382636 -2.456614 11.18
190.386582 -0.009428 11.72
190.395513 -4.821497 10.56
190.403851 -2.68405 11.48
190.405323 -5.061978 11.2
190.427713 -5.689673 10.5
190.428865 -1.520114 8.98
190.429304 -2.683181 10.03
190.449437 -3.749709 10.52
190.451786 -2.890977 10.23
190.453345 -0.932174 10.68
190.458282 -2.750422 8.89
190.461018 -5.005099 10.97
190.475094 -2.090161 8.99
190.484263 -2.699557 10.24
190.487021 -2.228948 10.58
190.487515 -1.13258 11.84
190.488214 -2.552508 9.3
190.496639 -1.413558 11.59
190.497638 -1.939006 10.73
190.498163 -2.654371 11.48
190.498265 -5.220838 8.0
190.513369 -4.892852 10.58
190.537655 -5.58743 11.49
190.538894 -1.333235 11.83
190.562854 -5.604238 8.98
190.565346 -1.550723 11.11
190.565752 -2.499329 11.72
190.604898 -0.993243 11.65
190.614138 -5.038362 11.8
190.622416 -5.447189 10.13
190.624694 -4.471482 11.63
190.631703 -4.216607 10.98
190.657862 -2.842353 11.21
190.674103 -1.449448 11.61
190.675186 -4.479278 9.94
190.682368 -4.186303 11.65
190.685864 -0.856232 10.94
190.691968 -4.728161 10.63
190.721685 -1.563042 11.87
190.725711 -2.708796 11.72
190.726959 -9.480545 9.03
190.733771 -2.251111 8.8
190.736424 -0.766257 11.05
190.747229 -4.049222 7.75
190.747731 -2.251322 11.06
190.751976 -1.989183 9.47
190.758562 -8.548566 11.98
190.761698 -3.966332 11.44
190.770823 -8.610148 9.0
190.779663 -2.381633 11.98
190.789589 -8.72956 11.94
190.791754 -0.002298 10.17
190.80114 -1.885185 10.58
190.802737 -8.491683 11.05
190.804378 -2.964535 9.09
190.816908 -1.646333 11.4
190.825071 -2.077702 10.56
190.825532 -2.459985 10.78
190.836911 -8.63987 10.67
190.84119 -2.714892 9.21
190.847811 -7.549518 11.03
190.848031 -2.874697 8.93
190.851523 -2.431792 11.77
190.860412 -3.696835 11.89
190.877425 -3.511591 11.71
190.880005 -1.547764 11.39
190.890601 -1.095982 10.15
190.908609 -1.576976 6.49
190.912713 -8.698852 10.9
190.926982 -1.438633 7.68
190.931199 -8.485013 9.69
190.948513 -8.478232 11.57
190.957449 -7.202876 11.58
190.958841 -2.958475 10.26
190.969183 -8.530123 10.88
190.972341 -8.597247 11.67
190.981724 -1.972894 8.92
190.983082 -1.077745 11.47
190.993954 -1.072584 10.52
190.997263 -7.723192 11.77
190.997876 -2.134352 11.73
191.008507 -7.270041 9.32
191.008793 -7.765742 11.12
191.025039 -0.956641 11.72
191.027073 -8.272624 8.98
191.037022 -8.241972 11.63
191.046593 -2.842545 7.02
191.059142 -7.858755 8.96
191.061921 -3.006476 11.53
191.063786 -1.050634 11.86
191.079285 -7.483616 10.9
191.084338 -8.671336 11.04
191.105214 -1.48956 8.01
191.105935 -6.461133 11.05
191.13106 -6.599422 11.6
191.13281 -6.566514 11.48
191.182106 -6.601054 10.17
191.208834 -6.990846 11.94
191.211547 -1.657669 11.11
191.223724 -1.911147 11.83
191.23917 -7.070302 11.83
191.248596 -8.531989 7.54
191.250714 -8.532242 11.44
191.267219 -1.169904 11.86
191.27433 -7.727616 10.9
191.283318 -6.952679 9.37
191.287015 -1.311952 10.72
191.312053 -7.597874 11.49
191.331937 -8.034572 10.32
191.367916 -8.682957 8.93
191.375461 -7.24811 11.24
191.40664 -7.25259 11.9
191.412402 -8.166693 11.24
191.417454 -6.873245 11.97
191.430449 -7.807202 9.85
191.476154 -0.132987 11.9
191.492226 -7.118244 11.79
191.523808 -7.630074 11.09
191.525927 -7.424482 10.72
191.549351 -8.375604 11.7
191.566097 -7.87442 9.92
191.59524 -7.86223 10.81
191.600192 -7.310371 11.28
191.601586 -7.312499 10.71
191.613764 -8.073987 11.25
191.635233 -8.508316 11.05
191.70092 -7.686379 11.77
191.702238 -2.666746 11.23
191.72625 -6.615777 10.98
191.742394 -7.448884 10.13
191.746008 -7.799801 7.74
191.758498 -8.631559 10.94
191.765265 -2.085359 10.42
191.771681 -8.715251 11.98
191.774784 -6.815063 11.06
191.775426 -2.958916 10.61
191.808254 -1.647939 11.48
191.850305 -7.303321 10.88
191.85752 -7.597813 11.96
191.863996 -1.159749 11.49
191.869918 -7.643267 11.05
191.912666 -6.80645 11.35
191.914063 -1.072743 11.47
191.916805 -7.138778 10.51
191.920119 -7.171201 9.93
191.930033 -7.204303 11.95
191.945333 -8.604684 11.08
191.974337 -8.308344 10.23
191.982727 -1.010283 9.41
192.008229 -1.272163 11.19
192.013853 -0.954682 10.97
192.023536 -8.621042 10.75
192.04858 -0.156663 10.61
192.055474 -8.970455 11.79
192.080789 -1.458323 11.82
192.109638 -2.597182 11.18
192.111784 -1.735595 10.42
192.118875 -8.044986 9.34
192.159251 -8.500742 11.13
192.164037 -8.007136 10.95
192.211868 -8.220908 11.4
192.215537 -6.779275 10.86
192.240962 -1.504388 8.92
192.261371 -6.702386 10.08
192.27689 -2.650804 11.23
192.280666 -7.088916 11.38
192.294731 -2.863663 11.46
192.295515 -7.019167 11.19
192.298257 -8.790494 11.89
192.300467 -2.363839 10.56
192.303782 -7.319252 11.48
192.309798 -2.564534 11.74
192.321266 -8.0116 11.38
192.321684 -3.199106 11.61
192.32378 -7.717402 11.4
192.332351 -3.18016 11.75
192.335881 -8.028358 11.27
192.344215 -7.457534 10.12
192.346183 -8.675854 10.94
192.352178 -7.750437 11.48
192.35559 -1.415177 10.29
192.372143 -1.877019 11.62
192.379382 -8.828834 11.63
192.380346 -8.825481 11.44
192.38552 -8.040732 11.7
192.391601 -1.442652 11.23
192.396568 -7.428767 11.36
192.402175 -1.461771 11.8
192.419235 -6.60404 11.24
192.426067 -2.289282 9.13
192.42774 -1.883234 10.91
192.427921 -6.880133 7.98
192.449264 -8.449066 11.61
192.456861 -3.02623 11.01
192.482734 -7.059652 10.4
192.483169 -1.532984 9.52
192.498891 -2.006956 10.48
192.506088 -7.686904 11.58
192.507191 -7.197387 8.22
192.521507 -7.632208 7.1
192.521897 -3.222453 10.78
192.522955 -8.680244 11.84
192.524044 -1.261806 10.4
192.550397 -1.698182 11.04
192.551029 -9.034369 10.46
192.568623 -2.199552 9.96
192.579233 -1.828162 11.66
192.581757 -8.499604 11.94
192.590115 -7.974351 11.39
192.59945 -1.825037 8.87
192.603862 -7.363559 9.24
192.608961 -2.122361 11.92
192.618371 -7.697094 11.61
192.623407 -1.030625 10.18
192.627331 -7.422406 9.52
192.663053 -6.915484 11.6
192.676833 -7.636214 8.67
192.679569 -8.188787 11.76
192.679779 -8.562498 11.52
192.690623 -1.403562 11.42
192.701583 -2.434891 11.96
192.713064 -8.554605 10.76
192.721854 -1.041964 10.92
192.730848 -1.720193 10.16
192.743373 -1.585592 9.83
192.744916 -7.059849 10.15
192.767435 -2.383782 10.65
192.790577 -1.748328 9.42
192.794237 -7.304015 11.89
192.805425 -8.362807 10.61
192.810182 -6.944974 8.95
192.817693 -1.86726 11.39
192.825968 -2.900129 9.65
192.844906 -7.308291 10.47
192.850534 -6.899715 10.86
192.854253 -7.650866 10.32
192.863041 -7.976235 11.4
192.865752 -6.883865 11.39
192.879842 -1.245037 10.91
192.886901 -1.448515 10.85
192.900049 -8.026717 11.78
192.9122 -1.439385 11.24
192.915211 -7.479053 9.37
192.938108 -8.723541 10.47
192.94843 -0.971538 10.82
192.976782 -8.395379 11.6
192.989573 -7.594145 11.49
192.991135 -3.334248 11.8
193.004231 -7.07184 10.67
193.006749 -6.716118 10.81
193.016916 -8.523579 9.28
193.035183 -2.935445 11.46
193.038309 -1.991607 11.66
193.039742 -7.440948 11.94
193.049703 -2.033397 11.88
193.067637 -1.744738 11.04
193.080544 -8.178623 11.64
193.09051 -3.339543 11.7
193.101017 -7.348944 11.95
193.101048 -7.274563 10.24
193.108254 -7.931216 11.62
193.110264 -7.792771 11.36
193.119416 -7.463904 11.04
193.121792 -2.382388 10.5
193.185445 -3.150044 11.96
193.214057 -1.562225 11.0
193.217167 -6.872339 9.64
193.223567 -1.251577 9.41
193.234558 -1.669733 11.0
193.240852 -7.125732 8.93
193.27501 -1.16612 9.7
193.27722 -1.644943 11.43
193.285564 -1.978701 10.75
193.298699 -6.845403 11.36
193.320965 -1.431678 11.76
193.337641 -2.321024 11.5
193.385928 -1.699975 11.88
193.421043 -3.24274 11.53
193.481904 -1.287506 11.9
193.515694 -2.140285 10.77
193.519002 -1.710966 11.92
193.526319 -1.995913 11.95
193.535057 -1.471378 9.5
193.555077 -1.983037 11.8
193.61261 -2.150753 10.25
193.622881 -1.785081 11.99
193.644203 -1.805763 11.81
193.663346 -1.85284 10.27
193.672897 -2.010222 10.95
193.709784 -1.935138 10.78
193.71867 -1.794891 11.99
193.758783 -2.409995 10.92
193.772234 -1.438071 11.68
193.806013 -3.313696 10.82
193.808737 -2.587429 10.66
193.855354 -2.001217 10.26
193.881386 -1.495258 11.71
193.885886 -1.12462 8.83
193.888858 -2.220626 10.79
193.89421 -1.344802 11.28
193.89611 -2.160049 10.81
193.896749 -1.973422 11.58
193.918749 -1.719953 8.72
193.977519 -1.216726 11.78
193.998774 -2.013375 11.24
194.006994 -2.105677 11.4
