ra dec Kp
18.44623 7.030342 11.35
18.44983 7.023167 11.93
18.452934 4.09788 11.95
18.456526 10.999892 9.76
18.456872 11.589083 11.67
18.458201 10.810853 11.21
18.466201 2.87883 10.3
18.479361 4.007465 10.09
18.484749 2.03111 8.58
18.485356 2.71178 9.53
18.48763 0.826258 10.45
18.516557 7.460443 11.61
18.518915 2.102986 11.28
18.524367 0.695145 11.95
18.528558 2.9967 11.08
18.52861 3.632903 11.39
18.535302 10.761472 9.48
18.538277 3.521296 11.79
18.543242 11.225346 10.97
18.551743 11.529565 9.34
18.552323 5.371314 11.61
18.556023 2.681538 9.91
18.556321 11.094106 11.4
18.557171 5.43921 11.58
18.569489 6.23641 11.0
18.569508 6.876328 9.12
18.57004 10.501312 10.79
18.576742 7.836317 10.11
18.580332 10.739749 11.48
18.582076 3.62014 11.78
18.583197 3.575746 11.83
18.584048 0.555963 11.85
18.584779 6.876564 11.16
18.591352 6.58579 11.31
18.595002 3.979274 10.87
18.611733 11.658659 11.67
18.622497 7.1657 10.79
18.631904 0.152353 9.25
18.643225 2.735185 11.82
18.650392 11.135613 9.54
18.652879 10.027925 11.41
18.66049 6.731275 11.05
18.662869 1.238083 11.3
18.664626 3.556522 10.83
18.666237 0.792444 11.23
18.667839 2.299472 9.24
18.668045 10.56948 11.65
18.671874 3.786623 8.96
18.674159 2.901755 11.8
18.675064 9.862392 10.84
18.67635 5.522902 11.6
18.67954 2.701789 11.51
18.680509 0.41995 11.15
18.684339 10.733996 11.24
18.692524 11.707249 11.81
18.692815 6.743814 11.58
18.692931 2.822005 8.83
18.706918 5.632198 11.84
18.736234 3.86716 10.49
18.742322 10.815583 10.74
18.744625 10.175462 11.68
18.751196 3.739943 11.46
18.755586 3.90614 10.31
18.760977 1.165089 10.53
18.767478 1.234069 8.63
18.777124 3.172566 9.78
18.782615 2.568038 11.33
18.783905 7.38631 9.92
18.790002 3.145443 11.79
18.793096 7.688422 10.63
18.79487 6.639933 10.54
18.799197 10.157512 11.82
18.804923 6.218454 11.68
18.815752 5.84157 10.85
18.826732 11.102297 11.74
18.831131 2.96473 11.25
18.836175 3.085081 11.3
18.837114 7.606392 9.93
18.838544 10.673226 11.7
18.841484 11.230216 11.58
18.848247 10.78221 9.83
18.860645 9.966039 11.84
18.86402 2.270662 9.76
18.865324 8.464404 11.97
18.871631 0.21982 11.13
18.872588 3.264649 11.9
18.874498 0.700556 11.6
18.877024 1.044606 9.9
18.878276 0.143454 11.87
18.882549 8.283378 11.56
18.887265 2.788718 11.81
18.890801 1.453931 9.78
18.898569 0.912464 7.07
18.8991 0.401647 10.16
18.899769 3.760409 10.3
18.9066 7.441836 11.72
18.914275 0.459231 11.27
18.915867 7.292957 9.59
18.916502 2.362123 11.28
18.917506 6.022335 11.31
18.926214 2.864557 10.99
18.928786 8.004163 10.67
18.930417 0.017624 9.72
18.933445 3.018199 11.6
18.937416 11.076718 11.65
18.939284 10.948657 11.51
18.942342 0.938715 9.44
18.944397 10.751949 11.86
18.944698 9.784855 7.31
18.948284 2.827052 10.81
18.950651 3.301711 11.95
18.960971 9.659824 9.0
18.973309 10.829251 11.84
18.975364 2.711287 11.8
18.978862 2.575943 11.49
18.984284 7.858912 10.68
18.992166 7.268543 11.95
18.998889 0.881711 11.55
19.002827 5.962019 11.52
19.003098 6.943013 11.73
19.004902 6.381136 11.6
19.007347 7.848367 11.35
19.00864 6.80874 10.47
19.01437 5.93482 11.21
19.021868 2.996939 10.81
19.022188 2.992376 11.54
19.026766 0.90023 10.92
19.027888 2.265681 9.69
19.036454 11.467207 9.45
19.047925 1.427201 11.72
19.053003 7.55814 11.72
19.061549 1.241722 11.71
19.070683 3.018164 9.17
19.071657 7.686696 9.48
19.072597 10.321909 11.06
19.07469 10.250438 9.29
19.074772 10.251571 8.98
19.074855 8.16841 10.22
19.07595 9.409207 11.49
19.075951 9.616327 11.45
19.077019 2.982729 10.51
19.077036 6.577008 9.61
19.082795 0.465529 10.24
19.102027 12.080687 11.52
19.105726 5.875564 10.57
19.108918 10.985385 10.84
19.110165 11.79048 10.93
19.111344 7.737483 11.44
19.114029 10.75378 11.5
19.115792 11.817377 11.08
19.122109 6.018775 10.82
19.130996 9.622822 8.74
19.144346 10.829954 10.56
19.147021 9.946449 11.65
19.149913 2.734813 7.79
19.161846 2.686535 11.27
19.164309 7.94829 10.46
19.17065 10.482666 11.87
19.176387 7.142098 11.96
19.185692 10.251095 11.91
19.20425 1.30459 10.68
19.205826 10.896027 10.72
19.210643 8.081264 11.83
19.217632 9.563687 10.4
19.222747 11.571457 10.59
19.226431 7.802855 10.97
19.228501 0.712375 11.93
19.228697 7.747238 11.19
19.229682 6.811697 8.95
19.234384 0.962383 11.1
19.240539 10.256941 11.96
19.241835 9.883465 10.1
19.250265 9.886056 9.18
19.256484 11.187751 11.67
19.257806 12.176138 11.3
19.262486 11.260725 10.88
19.269288 11.645052 11.27
19.271406 7.913803 8.91
19.271423 9.404749 10.97
19.276795 2.549899 10.93
19.277068 6.772911 11.33
19.297468 9.501062 11.33
19.299136 0.455403 10.94
19.302562 6.848424 11.48
19.306976 10.596654 8.02
19.308036 10.595482 10.77
19.310289 7.561389 11.36
19.315437 7.73599 11.34
19.328397 11.670308 11.76
19.351885 6.838699 11.6
19.353669 0.807348 11.22
19.353982 2.943056 11.82
19.357049 1.677018 11.87
19.361809 12.321069 10.46
19.364953 1.298662 11.54
19.371066 0.736519 10.65
19.385062 7.891691 11.94
19.386381 6.355875 11.98
19.389719 7.106995 11.2
19.393637 7.150091 9.36
19.397942 6.608578 11.31
19.402274 12.296411 8.85
19.407914 11.915899 9.9
19.42264 6.592294 11.49
19.427339 1.1518 8.26
19.431471 7.682284 10.2
19.439275 6.890248 11.5
19.447745 10.306274 8.52
19.460455 7.553808 11.94
19.466801 1.01161 11.33
19.473539 6.329893 10.42
19.473631 10.854638 11.32
19.474293 10.18471 11.52
19.486816 10.944797 11.97
19.492065 2.928942 10.82
19.494607 12.026915 11.93
19.50319 0.608715 11.86
19.524558 0.632598 9.53
19.528994 7.384776 11.41
19.543576 6.945823 10.6
19.545373 0.417932 11.48
19.548668 11.717626 10.57
19.550553 2.702846 11.14
19.555083 6.52848 11.62
19.555212 10.829863 11.86
19.556704 1.731228 11.89
19.575025 10.885917 11.63
19.607386 1.918004 11.82
19.617613 0.970814 8.78
19.625719 6.547084 11.87
19.635374 11.445723 10.46
19.648228 9.767279 10.52
19.668436 1.186159 11.42
19.671853 0.787249 11.29
19.672365 9.854758 11.28
19.677513 9.974158 10.12
19.688708 2.014909 9.48
19.690388 1.234421 11.19
19.695833 6.484882 11.99
19.707319 1.322126 11.18
19.712175 10.947868 11.76
19.715534 7.431265 10.37
19.722502 0.98551 11.61
19.72684 1.98163 9.17
19.729093 1.637947 11.87
19.736471 10.117103 11.61
19.739293 7.430404 7.78
19.746294 2.052158 11.88
19.778613 11.632351 11.76
19.785574 10.119338 10.93
19.788794 11.984533 10.24
19.793507 6.369298 11.48
19.800618 6.834824 11.27
19.80546 11.187185 9.98
19.822879 1.147542 11.39
19.823865 0.169945 11.9
19.829462 12.233411 10.95
19.83773 0.445 11.96
19.841962 1.420296 11.38
19.844092 9.884379 11.79
19.860205 11.974977 11.41
19.861545 9.891477 11.74
19.863953 0.095566 11.8
19.864275 10.034675 9.47
19.869992 0.63535 11.82
19.878439 11.707344 10.69
19.896418 11.569801 11.37
19.902424 6.812989 11.67
19.904837 1.785656 10.93
19.906117 1.923897 11.82
19.914795 10.957704 8.57
19.928332 12.145755 8.02
19.928557 0.105813 8.88
19.939521 1.030123 11.47
19.944406 1.984829 11.43
19.946964 11.181714 11.53
19.952204 1.869429 11.85
19.955686 6.569876 9.54
19.959845 11.987109 11.68
19.972303 11.082789 9.6
19.975498 2.158176 11.37
19.975617 10.2678 11.25
19.981833 6.842099 10.28
20.027683 1.763996 10.29
20.033215 11.094891 11.33
20.035133 6.564395 11.12
20.04995 11.26059 9.86
20.050778 11.778528 8.44
20.078689 10.53532 11.88
20.092654 10.75288 11.96
20.094292 0.372211 10.15
20.09725 10.706998 10.86
20.09934 10.882442 11.89
20.120882 0.139853 11.17
20.122031 11.355934 9.48
20.12522 10.814481 11.21
20.134214 10.872837 11.44
20.138813 11.28972 11.79
20.139274 10.553046 11.75
20.152064 11.25223 10.33
20.1575 6.61136 11.13
20.17236 6.621255 9.09
20.193028 1.080477 11.78
20.197384 10.576549 10.58
20.20433 11.457953 8.33
20.210784 10.572919 10.76
20.21972 11.455688 10.09
20.239665 10.977604 11.77
20.245434 1.208847 10.15
20.28984 10.80547 11.89
20.291545 11.101836 11.8
20.300739 0.572719 11.5
20.323687 10.97711 11.79
20.330353 11.53677 7.14
20.338178 10.98918 10.87
20.345752 0.027631 10.9
20.372563 1.0147 11.77
20.373331 10.954689 10.65
20.377782 0.249737 11.87
20.382827 10.732669 9.96
20.418805 0.507716 11.73
20.425598 11.270697 8.69
20.429964 11.426669 11.67
20.443863 0.789277 10.18
20.450871 11.043511 11.57
20.453779 1.310528 10.71
20.474692 10.896203 11.01
20.480762 0.165834 11.36
20.482881 10.502462 9.73
20.497605 10.36141 11.14
20.505584 2.557812 10.43
20.508495 10.68292 11.02
20.511301 0.623047 9.64
20.515675 10.913147 11.0
20.516205 2.472771 10.79
20.551005 10.53152 10.53
20.589964 2.448707 11.08
20.600089 2.139232 11.87
20.62563 10.731332 11.16
20.633483 10.598449 11.79
20.644859 10.575287 9.76
20.66849 0.188974 11.05
20.681009 10.369564 7.4
20.687524 0.534511 11.59
20.693929 10.38518 11.22
20.70955 0.711987 8.18
20.709664 0.994425 11.74
20.710078 0.657969 11.36
20.719664 1.172432 9.76
20.729755 2.529314 11.29
20.735797 10.836872 11.45
20.753453 2.213133 11.23
20.770002 2.622725 9.64
20.777839 2.687285 11.97
20.79997 0.447417 11.19
20.810216 0.575944 8.95
20.829512 10.842642 7.87
20.829638 10.450178 11.59
20.82998 10.437581 10.98
20.840724 10.646057 8.47
20.860311 1.749902 9.87
20.864544 2.235434 10.9
20.880198 10.480343 10.54
20.887493 0.618173 10.1
20.890393 2.724969 10.39
20.897848 2.659483 11.76
20.899294 10.567788 11.95
20.904167 0.161416 10.89
20.904799 2.211845 11.76
20.904909 1.901735 9.9
20.919329 1.941086 11.84
20.93391 0.907681 11.25
20.982336 2.298473 9.38
20.986292 0.363197 11.57
20.991883 0.259432 10.4
20.992553 0.352459 10.27
21.007992 2.669565 9.99
21.013239 2.840182 11.81
21.039678 2.540815 10.63
21.08836 1.50457 11.54
21.090444 2.545795 11.08
21.101073 2.576666 11.37
21.105863 6.484291 8.11
21.153994 0.427786 11.09
21.158146 1.579712 11.83
21.169334 3.013489 8.99
21.17439 6.435726 11.99
21.205515 0.303812 10.73
21.24712 6.258538 8.52
21.261549 6.676683 10.58
21.267138 3.070646 8.75
21.309652 2.885983 11.47
21.313679 1.670447 11.38
21.330095 6.564981 11.43
21.333798 1.460856 7.42
21.338142 2.456282 11.93
21.366275 1.515371 11.61
21.376242 6.757149 11.77
21.376868 2.420881 10.0
21.395976 1.514548 11.16
21.419435 2.972078 7.21
21.420591 1.996285 11.14
21.421029 3.060899 11.92
21.421381 6.179248 11.99
21.434457 1.122382 11.04
21.443052 6.100245 10.89
21.452249 2.58784 11.91
21.460466 6.057953 11.42
21.467619 1.614379 11.44
21.505606 2.787583 11.52
21.510241 5.928226 9.84
21.515063 1.553267 11.28
21.531869 6.32872 9.09
21.541717 6.664983 8.45
21.546176 3.016484 11.81
21.564275 2.10263 11.41
21.567137 2.477888 12.0
21.56781 1.255267 9.97
21.582078 6.282164 11.16
21.58475 6.421984 11.55
21.602644 6.151612 11.2
21.613805 1.1238 10.32
21.614244 1.167117 11.15
21.616137 5.831311 11.42
21.62729 2.840145 11.75
21.628284 0.823697 11.99
21.635379 2.833471 11.36
21.64836 5.727725 11.95
21.660426 0.63674 11.96
21.67106 6.454388 11.65
21.678453 6.797969 11.38
21.699489 2.259872 10.35
21.70205 6.726997 10.54
21.704821 3.272613 10.34
21.720713 6.714525 11.63
21.721479 1.297647 10.08
21.729418 5.804252 11.86
21.760168 6.442436 11.42
21.769046 1.196035 10.64
21.771366 3.072351 11.86
21.775355 5.92317 10.3
21.776127 1.121249 11.48
21.778779 6.879679 10.69
21.840824 6.962401 8.19
21.848943 6.976274 11.71
21.850386 1.232762 11.59
21.853845 1.332729 11.58
21.855174 2.52748 11.25
21.856144 6.415908 8.77
21.861994 5.718895 11.77
21.873742 1.142609 11.41
21.885077 5.498978 9.84
21.899502 5.880624 11.3
21.901656 2.928001 11.23
21.915857 5.352761 7.04
21.926766 0.983188 10.34
21.941658 6.086836 11.17
21.947277 3.438942 10.38
21.95871 2.144775 11.0
21.972653 6.203107 11.61
21.972835 3.483476 11.87
21.976567 1.12044 11.73
21.979355 3.091171 11.96
21.981768 6.197166 11.34
21.995748 5.574658 11.32
22.001525 5.31765 11.08
22.022922 3.227268 10.87
22.02503 6.019819 10.36
22.032684 2.645435 11.02
22.034734 5.618961 11.03
22.037189 7.022485 11.42
22.048599 2.1929 10.79
22.048892 5.127456 11.52
22.056534 3.405015 10.8
22.059421 2.3799 11.01
22.066452 2.664923 11.23
22.085891 0.957844 11.56
22.094787 3.368995 11.69
22.108247 1.069375 10.88
22.115928 1.640107 10.92
22.123962 3.310593 10.99
22.124585 1.538593 11.74
22.131776 6.100237 11.88
22.132704 1.187644 11.95
22.132949 3.638183 9.67
22.134149 3.638739 9.71
22.152038 5.208096 11.41
22.161747 1.58237 11.25
22.190113 5.336763 11.99
22.193303 2.483177 10.01
22.200888 7.074795 10.21
22.210552 1.532239 11.23
22.215068 5.981335 9.69
22.216592 1.987098 11.87
22.217566 5.009911 10.95
22.229682 5.467167 11.79
22.230561 6.721509 10.81
22.23063 6.443133 10.16
22.240844 5.523298 11.22
22.244208 5.56972 11.64
22.259395 7.019264 11.7
22.259867 5.666606 11.63
22.262909 7.294062 6.82
22.275891 6.260911 11.51
22.277199 3.293674 11.77
22.277778 1.697661 11.74
22.281701 3.785343 8.96
22.281771 1.742697 11.97
22.282757 3.609293 9.34
22.288737 7.233735 10.53
22.294688 5.707279 9.73
22.30392 7.441738 9.83
22.306177 7.23987 10.87
22.306193 5.986129 10.44
22.322534 6.960398 11.85
22.328617 2.763781 10.32
22.333255 5.668385 11.05
22.335731 1.269973 11.61
22.345177 2.77 9.87
22.346415 7.041155 9.39
22.369988 3.31976 11.23
22.374933 6.310671 11.65
22.376361 2.720162 11.81
22.393992 1.621712 11.44
22.399437 2.42652 11.97
22.406025 5.200687 11.94
22.423763 5.918318 11.43
22.442064 5.163956 10.02
22.45802 5.059589 11.5
22.46065 3.286161 11.87
22.463216 5.61223 11.87
22.468618 2.514271 10.73
22.485266 5.994271 10.81
22.501959 3.426617 10.3
22.515669 5.861697 11.09
22.518142 4.990955 11.97
22.522999 1.979168 11.37
22.526056 3.488641 11.49
22.533734 2.296212 10.86
22.55322 5.09192 11.37
22.558552 5.230685 11.86
22.583547 5.288217 9.8
22.586707 6.129005 11.5
22.593169 5.096866 10.88
22.598175 6.843211 11.71
22.621413 2.971232 8.99
22.630938 1.358977 8.98
22.641465 5.371058 8.56
22.641818 2.581617 10.37
22.649478 7.0638 9.42
22.658767 6.764664 11.95
22.670317 6.811498 11.94
22.689801 2.89408 11.43
22.709116 5.973526 8.1
22.711736 7.315148 10.64
22.714904 6.492691 10.79
22.72687 2.221247 9.9
22.736149 6.290031 10.9
22.73675 6.523993 11.44
22.769217 5.471459 11.21
22.777073 6.619497 8.27
22.786796 7.695838 9.76
22.787781 1.658154 9.5
22.798988 6.703974 10.72
22.805034 4.969722 11.39
22.805703 5.129894 10.3
22.814128 5.828535 9.78
22.824938 2.099389 11.72
22.828726 6.728766 11.49
22.83154 1.827598 10.82
22.832351 2.179654 10.57
22.834453 6.333328 10.31
22.836704 5.046408 11.15
22.8447 1.720927 11.54
22.845317 2.944186 11.3
22.851513 6.790149 11.07
22.855961 6.146384 11.48
22.868348 5.763154 11.99
22.871586 1.475857 11.4
22.888147 4.324909 11.32
22.897353 7.844312 11.78
22.898645 6.348011 11.7
22.898968 7.844324 11.51
22.916874 2.562625 8.81
22.922226 4.961777 11.43
22.923941 2.576904 11.57
22.924304 2.705957 11.01
22.931219 5.993844 11.88
22.939672 5.582998 10.37
22.961078 7.708498 10.91
22.961569 5.959086 11.2
22.970604 4.990028 11.78
22.972583 1.875783 11.86
22.996973 4.123115 10.8
23.005527 4.314708 11.25
23.022347 4.172052 11.24
23.023734 7.089495 11.77
23.024815 6.841535 10.6
23.025286 6.539281 11.43
23.026266 6.594644 9.82
23.027939 1.659563 10.12
23.028136 2.219405 10.74
23.035526 6.508582 9.43
23.041604 2.717755 11.49
23.049509 6.584394 11.59
23.07414 2.409758 11.72
23.081707 2.604631 10.5
23.108118 7.315484 11.9
23.14343 2.620089 11.51
23.157718 5.863525 11.9
23.157846 2.531493 11.93
23.188958 5.173695 11.16
23.20744 2.389709 10.84
23.219466 5.771076 11.44
23.235035 6.016743 11.36
23.249122 5.715667 9.8
23.250399 6.187661 9.2
23.260625 2.380797 11.66
23.260828 6.962911 11.11
23.266163 6.558496 11.85
23.280737 6.666281 9.51
23.287192 2.497604 11.47
23.28816 6.936912 11.27
23.29405 6.993099 11.82
23.308075 6.013113 10.44
23.323273 2.035796 9.65
23.325169 6.646076 11.18
23.386341 6.56664 8.15
23.410364 6.906813 11.7
23.418689 6.95504 10.51
23.437102 7.167753 9.81
23.442357 1.919026 11.21
23.463062 6.40738 10.69
23.474763 5.827063 9.87
23.512289 1.979225 9.36
23.54571 6.858169 11.99
23.560173 5.832903 9.62
23.597099 5.45787 10.16
23.597937 6.437616 9.8
23.598427 6.726858 11.99
23.619701 6.386404 9.64
23.638355 6.88303 10.88
23.641274 5.753304 11.21
23.682559 6.761256 9.4
23.689932 6.567284 10.78
23.692236 6.586388 8.33
23.742186 5.885915 10.59
23.781738 6.706297 11.47
23.789924 6.66109 10.67
23.811351 5.640107 10.68
23.840915 6.194072 11.21
23.863428 6.57353 11.66
23.961669 5.945297 10.89
24.009115 6.379619 11.74
24.032559 6.273443 11.4
24.063587 6.104697 10.12
24.0811 6.261052 9.36
